2024-03-18	-3.172%	66,424,110
2024-03-19	-3.775%	63,916,884
2024-03-20	2.317%	65,397,882
2024-03-21	-1.064%	64,701,882
2024-03-22	-1.991%	63,413,711
2024-03-25	11.371%	70,624,798
2024-03-26	-2.268%	69,023,161
2024-03-27	-1.261%	68,153,001
2024-03-28	3.425%	70,487,564
2024-04-01	-1.778%	69,234,222
2024-04-02	-5.408%	65,490,165
2024-04-03	-0.159%	65,386,309
2024-04-04	4.103%	68,069,294
2024-04-05	-1.713%	66,902,968
2024-04-08	6.614%	71,327,832
2024-04-09	-3.955%	68,506,779
2024-04-10	1.705%	69,674,495
2024-04-11	0.426%	69,971,303
2024-04-12	-5.053%	66,435,982
2024-04-15	-5.400%	62,848,331
2024-04-16	-0.914%	62,274,123
2024-04-17	-2.768%	60,550,226
2024-04-18	4.172%	63,076,656
2024-04-19	1.271%	63,878,587
2024-04-22	3.437%	66,074,122
2024-04-23	-0.078%	66,022,518
2024-04-24	-3.930%	63,427,564
2024-04-25	1.237%	64,212,110
2024-04-26	-1.464%	63,272,038
2024-04-29	-1.238%	62,488,734
2024-04-30	-6.411%	58,482,549
2024-05-01	-3.514%	56,427,442
2024-05-02	4.354%	58,884,399
2024-05-03	4.735%	61,672,410
2024-05-06	1.724%	62,735,738
2024-05-07	-0.221%	62,596,987
2024-05-08	-1.530%	61,639,402
2024-05-09	0.566%	61,988,455
2024-05-10	-2.810%	60,246,843
2024-05-13	4.107%	62,721,429
2024-05-14	-2.582%	61,101,747
2024-05-15	7.415%	65,632,281
2024-05-16	-1.379%	64,726,938
2024-05-17	3.043%	66,696,394
2024-05-20	4.416%	69,641,594
2024-05-21	-1.250%	68,771,111
2024-05-22	0.609%	69,189,961
2024-05-23	-3.625%	66,681,618
2024-05-24	3.110%	68,755,735
2024-05-28	-1.215%	67,920,057
2024-05-29	-1.692%	66,770,725
2024-05-30	2.193%	68,235,046
2024-05-31	-1.557%	67,172,818
2024-06-03	2.310%	68,724,296
2024-06-04	1.852%	69,997,005
2024-06-05	1.246%	70,868,959
2024-06-06	-1.253%	69,980,968
2024-06-07	-1.842%	68,692,173
2024-06-10	0.432%	68,989,091
2024-06-11	-2.929%	66,968,373
2024-06-12	0.053%	67,003,889
2024-06-13	-1.429%	66,046,111
2024-06-14	-1.582%	65,001,181
2024-06-17	1.824%	66,186,834
2024-06-18	-3.527%	63,852,305
2024-06-20	1.093%	64,550,016
2024-06-21	-1.241%	63,749,009
2024-06-24	-7.694%	58,843,861
2024-06-25	4.547%	61,519,562
2024-06-26	-1.670%	60,491,941
2024-06-27	0.779%	60,963,092
2024-06-28	-2.400%	59,499,747
2024-07-01	5.449%	62,741,975
2024-07-02	-2.166%	61,383,188
2024-07-03	-2.214%	60,024,374
2024-07-05	-6.503%	56,120,945
2024-07-08	-0.123%	56,051,786
2024-07-09	2.489%	57,446,665
2024-07-10	-0.879%	56,941,788
2024-07-11	0.093%	56,994,641
2024-07-12	0.460%	57,256,650
2024-07-15	10.047%	63,009,028
2024-07-16	2.823%	64,787,501
2024-07-17	-0.887%	64,212,952
2024-07-18	-1.682%	63,132,915
2024-07-19	6.020%	66,933,369
2024-07-22	1.381%	67,857,853
2024-07-23	-4.083%	65,087,039
2024-07-24	0.215%	65,227,132
2024-07-25	-1.576%	64,199,345
2024-07-26	5.323%	67,616,509
2024-07-29	-1.159%	66,832,766
2024-07-30	-2.060%	65,456,332
2024-07-31	-0.984%	64,812,006
2024-08-01	-2.984%	62,877,702
2024-08-02	-1.274%	62,076,448
2024-08-05	-14.405%	53,134,290
2024-08-06	6.103%	56,377,264
2024-08-07	-3.555%	54,373,066
2024-08-08	8.626%	59,063,042
2024-08-09	2.126%	60,318,805
2024-08-12	-2.774%	58,645,818
2024-08-13	2.974%	60,389,736
2024-08-14	-3.117%	58,507,514
2024-08-15	-3.158%	56,660,122
2024-08-16	4.709%	59,328,068
2024-08-19	-1.204%	58,613,860
2024-08-20	0.893%	59,137,469
2024-08-21	3.568%	61,247,617
2024-08-22	-2.219%	59,888,329
2024-08-23	5.620%	63,253,828
2024-08-26	-0.523%	62,923,192
2024-08-27	-1.966%	61,685,926
2024-08-28	-5.256%	58,443,581
2024-08-29	0.508%	58,740,563
2024-08-30	-0.949%	58,183,206
2024-09-03	-1.168%	57,503,788
2024-09-04	0.183%	57,608,974
2024-09-05	-3.601%	55,534,646
2024-09-06	-4.520%	53,024,368
2024-09-09	6.907%	56,686,558
2024-09-10	1.508%	57,541,516
2024-09-11	-0.605%	57,193,350
2024-09-12	1.373%	57,978,583
2024-09-13	2.377%	59,356,694
2024-09-16	-3.113%	57,508,925
2024-09-17	3.397%	59,462,497
2024-09-18	0.148%	59,550,276
2024-09-19	5.448%	62,794,308
2024-09-20	-0.582%	62,428,732
2024-09-23	0.671%	62,847,868
2024-09-24	1.666%	63,894,794
2024-09-25	-1.828%	62,727,046
2024-09-26	2.420%	64,244,836
2024-09-27	1.494%	65,204,611
2024-09-30	-3.369%	63,007,938
2024-10-01	-2.767%	61,264,640
2024-10-02	-2.532%	59,713,141
2024-10-03	1.403%	60,550,833
2024-10-04	2.305%	61,946,614
2024-10-07	1.521%	62,888,985
2024-10-08	-1.829%	61,738,562
2024-10-09	-2.033%	60,483,475
2024-10-10	-2.104%	59,210,922
2024-10-11	5.863%	62,682,194
2024-10-14	4.536%	65,525,665
2024-10-15	1.598%	66,572,772
2024-10-16	1.075%	67,288,519
2024-10-17	-1.373%	66,364,797
2024-10-18	2.682%	68,144,486
2024-10-21	-1.279%	67,273,080
2024-10-22	-0.414%	66,994,678
2024-10-23	-1.561%	65,948,824
2024-10-24	2.804%	67,798,347
2024-10-25	-2.212%	66,298,979
2024-10-28	4.368%	69,195,094
2024-10-29	4.186%	72,091,264
2024-10-30	-1.088%	71,307,052
2024-10-31	-2.690%	69,389,027
2024-11-01	-1.030%	68,674,545
2024-11-04	-2.844%	66,721,568
2024-11-05	3.295%	68,920,117
2024-11-06	9.847%	75,706,406
2024-11-07	0.462%	76,056,035
2024-11-08	0.207%	76,213,786
2024-11-11	13.459%	86,471,741
2024-11-12	2.987%	89,054,366
2024-11-13	-0.019%	89,037,805
2024-11-14	-2.566%	86,753,431
2024-11-15	4.827%	90,941,065
2024-11-18	0.001%	90,941,967
2024-11-19	1.094%	91,937,247
2024-11-20	1.936%	93,717,590
2024-11-21	4.059%	97,521,654
2024-11-22	1.056%	98,551,919
2024-11-25	-4.371%	94,243,758
2024-11-26	-4.294%	90,197,201
2024-11-27	6.442%	96,007,703
2024-11-29	0.328%	96,322,691
2024-12-02	-1.321%	95,050,045
2024-12-03	-0.036%	95,016,094
2024-12-04	3.600%	98,436,639
2024-12-05	-0.034%	98,402,722
2024-12-06	2.483%	100,846,319
2024-12-09	-5.310%	95,490,949
2024-12-10	0.312%	95,788,506
2024-12-11	5.138%	100,709,740
2024-12-12	-1.385%	99,314,901
2024-12-13	1.740%	101,043,254
2024-12-16	3.990%	105,074,819
2024-12-17	0.848%	105,965,735
2024-12-18	-5.845%	99,772,510
2024-12-19	-4.301%	95,481,084
2024-12-20	0.165%	95,639,072
2024-12-23	-3.539%	92,254,876
2024-12-24	6.356%	98,118,783
2024-12-26	-3.431%	94,751,995
2024-12-27	-1.141%	93,671,052
2024-12-30	-0.241%	93,445,132
2024-12-31	-0.933%	92,573,556
2025-01-02	4.374%	96,622,931
2025-01-03	1.067%	97,653,464
2025-01-06	3.950%	101,511,012
2025-01-07	-5.810%	95,613,666
2025-01-08	-2.645%	93,084,229
2025-01-10	0.938%	93,957,708
2025-01-13	-1.151%	92,876,660
2025-01-14	3.026%	95,687,267
2025-01-15	3.302%	98,846,960
2025-01-16	0.795%	99,633,272
2025-01-17	4.433%	104,049,607
2025-01-21	1.343%	105,446,810
2025-01-22	-1.720%	103,632,817
2025-01-23	-0.993%	102,604,149
2025-01-24	1.549%	104,193,358
2025-01-27	-3.399%	100,651,468
2025-01-28	-0.155%	100,495,390
2025-01-29	3.058%	103,568,146
2025-01-30	0.641%	104,232,400
2025-01-31	-3.365%	100,725,278
2025-02-03	-0.224%	100,499,379
2025-02-04	-2.517%	97,969,565
2025-02-05	-1.424%	96,574,213
2025-02-06	-0.379%	96,208,632
2025-02-07	-1.178%	95,075,051
2025-02-10	1.672%	96,664,360
2025-02-11	-2.292%	94,448,567
2025-02-12	1.941%	96,282,271
2025-02-13	-0.760%	95,550,112
2025-02-14	1.079%	96,580,920
2025-02-18	-3.288%	93,404,989
2025-02-19	2.131%	95,395,856
2025-02-20	2.544%	97,823,156
2025-02-21	-3.782%	94,123,465
2025-02-24	-0.945%	93,234,136
2025-02-25	-6.327%	87,334,829
2025-02-26	-4.137%	83,722,202
2025-02-27	-1.271%	82,658,175
2025-02-28	1.163%	83,619,122
2025-03-03	2.089%	85,365,653
2025-03-04	1.003%	86,221,903
2025-03-05	4.152%	89,801,517
2025-03-06	-1.554%	88,405,806
2025-03-07	-2.388%	86,294,301
2025-03-10	-9.143%	78,404,195
2025-03-11	5.189%	82,472,703
2025-03-12	-0.190%	82,316,397
2025-03-13	-3.456%	79,471,493
2025-03-14	5.757%	84,046,432
2025-03-17	-0.165%	83,907,596
2025-03-18	-2.600%	81,726,062
2025-03-19	3.846%	84,869,512
2025-03-20	-1.562%	83,543,449
2025-03-21	-0.312%	83,282,386
2025-03-24	5.200%	87,613,198
2025-03-25	-0.079%	87,544,228
2025-03-26	-1.914%	85,868,941
2025-03-27	0.530%	86,323,756
2025-03-28	-3.802%	83,042,075
2025-03-31	-1.576%	81,733,362
2025-04-01	3.184%	84,335,812
2025-04-02	2.299%	86,274,801
2025-04-03	-5.747%	81,316,733
2025-04-04	2.449%	83,308,114
2025-04-07	-7.209%	77,302,235
2025-04-08	-1.535%	76,115,617
2025-04-09	7.434%	81,773,968
2025-04-10	-3.544%	78,876,108
2025-04-11	5.536%	83,242,405
2025-04-14	1.281%	84,308,426
2025-04-15	-1.117%	83,366,293
2025-04-16	0.462%	83,751,297
2025-04-17	0.627%	84,276,010
2025-04-21	3.026%	86,826,431
2025-04-22	4.748%	90,948,579
2025-04-23	2.152%	92,905,365
2025-04-24	0.114%	93,011,067
2025-04-25	1.897%	94,775,812
2025-04-28	-0.718%	94,095,666
2025-04-29	0.632%	94,690,373
2025-04-30	-1.308%	93,451,361
2025-05-01	2.692%	95,967,144
2025-05-02	0.438%	96,387,243
2025-05-05	-2.826%	93,663,718
2025-05-06	0.635%	94,258,451
2025-05-07	1.317%	95,499,399
2025-05-08	5.378%	100,635,098
2025-05-09	1.806%	102,452,488
2025-05-12	-1.329%	101,091,198
2025-05-13	3.007%	104,131,224
2025-05-14	-1.475%	102,595,265
2025-05-15	-0.118%	102,474,021
2025-05-16	0.904%	103,400,744
2025-05-19	1.335%	104,781,611
2025-05-20	1.535%	106,389,570
2025-05-21	1.446%	107,927,693
2025-05-22	2.331%	110,443,991
2025-05-23	-2.213%	107,999,703
2025-05-27	1.085%	109,171,077
2025-05-28	-2.735%	106,185,240
2025-05-29	-1.315%	104,788,889
2025-05-30	-0.882%	103,864,139
2025-06-02	-0.167%	103,690,491
2025-06-03	1.753%	105,508,199
2025-06-04	-1.257%	104,181,659
2025-06-05	-2.967%	101,090,782
2025-06-06	2.403%	103,519,920
2025-06-09	4.237%	107,905,608
2025-06-10	0.843%	108,815,063
2025-06-11	-0.721%	108,030,033
2025-06-12	-1.842%	106,039,607
2025-06-13	-1.581%	104,363,591
2025-06-16	3.449%	107,963,371
2025-06-17	-3.721%	103,946,387
2025-06-18	-0.890%	103,021,510
2025-06-20	-0.508%	102,498,427
2025-06-23	0.001%	102,499,444
2025-06-24	2.370%	104,928,861
2025-06-25	2.024%	107,052,588
2025-06-26	-0.219%	106,817,794
2025-06-27	-0.686%	106,085,071
2025-06-30	0.808%	106,942,212
2025-07-01	-2.237%	104,549,696
2025-07-02	4.312%	109,058,391
2025-07-03	-0.367%	108,657,623
2025-07-07	-1.269%	107,278,423
2025-07-08	0.685%	108,013,313
2025-07-09	2.848%	111,089,497
2025-07-10	1.448%	112,698,060
2025-07-11	4.203%	117,434,243
2025-07-14	1.444%	119,130,264
2025-07-15	-2.962%	115,601,919
2025-07-16	2.525%	118,521,070
2025-07-17	-0.264%	118,207,728
2025-07-18	-1.433%	116,513,978
2025-07-21	-0.524%	115,903,558
2025-07-22	2.247%	118,508,300
2025-07-23	-0.780%	117,583,357
2025-07-24	0.551%	118,231,066
2025-07-25	-1.920%	115,960,581
2025-07-28	1.116%	117,254,842
2025-07-29	-0.580%	116,574,494
2025-07-30	-0.509%	115,981,507
2025-07-31	-0.074%	115,895,283
2025-08-01	-3.165%	112,226,648
2025-08-04	1.527%	113,940,345
2025-08-05	-0.996%	112,805,567
2025-08-06	1.488%	114,484,352
2025-08-07	2.016%	116,792,301
2025-08-08	-1.046%	115,570,138
2025-08-11	2.284%	118,210,191
2025-08-12	0.459%	118,753,132
2025-08-13	2.782%	122,057,377
2025-08-14	-4.022%	117,147,631
2025-08-15	-0.879%	116,117,656
2025-08-18	-0.586%	115,437,202
2025-08-19	-2.815%	112,187,580
2025-08-20	1.107%	113,429,590
2025-08-21	-1.863%	111,315,926
2025-08-22	4.020%	115,791,340
2025-08-25	-5.086%	109,902,424
2025-08-26	0.351%	110,288,033
2025-08-27	0.873%	111,250,433
2025-08-28	-0.109%	111,129,188
2025-08-29	-3.365%	107,389,861
2025-09-02	2.491%	110,065,186
2025-09-03	1.271%	111,464,597
2025-09-04	-2.226%	108,983,662
2025-09-05	1.717%	110,855,032
2025-09-08	0.442%	111,345,558
2025-09-09	-0.753%	110,507,638
2025-09-10	2.073%	112,798,595
2025-09-11	0.776%	113,673,716
2025-09-12	2.077%	116,034,670
2025-09-15	-1.325%	114,497,549
2025-09-16	1.329%	116,019,492
2025-09-17	-1.054%	114,796,993
2025-09-18	1.646%	116,686,068
2025-09-19	-2.066%	114,274,839
2025-09-22	-2.630%	111,269,200
2025-09-23	-0.376%	110,850,750
2025-09-24	1.594%	112,617,490
2025-09-25	-3.600%	108,562,839
2025-09-26	-0.257%	108,284,205
2025-09-29	4.893%	113,582,360
2025-09-30	0.047%	113,635,933
2025-10-01	2.678%	116,679,007
2025-10-02	3.043%	120,229,137
2025-10-03	1.513%	122,048,539
